row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,principal_diagnosis_code,diagnosis_description,diagnosis_version,clm_cnt,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
6425355,2019,21,Cass,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,38,Z48,Encounter for other postprocedural aftercare,0,127,425,"$12,267.03",$322.81,$137.90,"$12,195.83",$320.94,$131.10,$71.20,$1.87,$0.00
6429363,2019,21,Cass,MEDICARE,3,45 - 64 years,F,16,R41,Oth symptoms and signs w cognitive functions and awareness,0,62,177,"$9,683.83",$605.23,$244.27,"$7,864.92",$491.55,$195.18,"$1,818.91",$113.68,$33.91
6431739,2019,21,Cass,MEDICARE,5,75 years and older,F,18,E04,Other nontoxic goiter,0,160,216,"$17,173.02",$954.05,$211.06,"$13,330.11",$740.56,$166.49,"$3,842.91",$213.49,$37.33
6435195,2019,23,Chippewa,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,108,J06,Acute upper resp infections of multiple and unsp sites,0,336,"1,236","$20,288.67",$187.85,$85.77,"$20,288.67",$187.85,$85.77,$0.00,$0.00,$0.00
6440499,2019,23,Chippewa,MEDICARE,5,75 years and older,F,15,M75,Shoulder lesions,0,84,178,"$13,490.32",$899.35,$279.10,"$11,323.65",$754.91,$194.22,"$2,166.67",$144.44,$49.55
6442491,2019,25,Chisago,COMMERCIAL,2,19 - 44 years,F,13,D49,Neoplasms of unspecified behavior,0,34,151,"$8,698.48",$669.11,$376.32,"$6,185.34",$475.79,$11.10,"$2,513.14",$193.31,$134.93
6444339,2019,25,Chisago,COMMERCIAL,3,45 - 64 years,F,26,M05,Rheumatoid arthritis with rheumatoid factor,0,517,289,"$109,686.67","$4,218.71",$730.45,"$98,536.60","$3,789.86",$633.52,"$11,150.07",$428.84,$37.50
6446739,2019,25,Chisago,COMMERCIAL,5,75 years and older,M,11,L57,Skin changes due to chronic expsr to nonionizing radiation,0,37,132,"$2,774.11",$252.19,$51.79,"$1,860.71",$169.15,$25.06,$913.40,$83.03,$20.00
6450219,2019,25,Chisago,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,17,R50,Fever of other and unknown origin,0,77,183,"$2,586.66",$152.15,$83.36,"$2,499.66",$147.03,$83.36,$87.00,$5.11,$0.00
6453915,2019,25,Chisago,MEDICARE,3,45 - 64 years,M,61,R10,Abdominal and pelvic pain,0,623,728,"$52,301.29",$857.39,$258.84,"$40,605.20",$665.65,$210.94,"$11,696.09",$191.73,$52.58
6455547,2019,25,Chisago,MEDICARE,4,65 - 74 years,M,41,R30,Pain associated with micturition,0,115,490,"$2,153.82",$52.53,$21.91,"$1,753.59",$42.77,$21.71,$400.23,$9.76,$0.00
6457131,2019,25,Chisago,MEDICARE,5,75 years and older,M,78,R19,Oth symptoms and signs involving the dgstv sys and abdomen,0,617,918,"$50,586.25",$648.54,$362.46,"$46,330.15",$593.97,$308.57,"$4,256.10",$54.56,$16.75
6459915,2019,27,Clay,COMMERCIAL,3,45 - 64 years,F,22,M53,"Other and unspecified dorsopathies, not elsewhere classified",0,132,257,"$18,569.10",$844.05,$349.28,"$11,690.52",$531.38,$101.06,"$6,878.58",$312.66,$59.90
6463107,2019,27,Clay,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,52,R68,Other general symptoms and signs,0,210,533,"$12,356.08",$237.61,$142.62,"$12,356.08",$237.61,$142.62,$0.00,$0.00,$0.00
6464763,2019,27,Clay,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,45,R41,Oth symptoms and signs w cognitive functions and awareness,0,540,477,"$171,107.67","$3,802.39",$150.00,"$171,103.47","$3,802.29",$150.00,$4.20,$0.09,$0.00
6468627,2019,27,Clay,MEDICARE,3,45 - 64 years,F,44,F43,"Reaction to severe stress, and adjustment disorders",0,469,519,"$44,277.37","$1,006.30",$360.66,"$32,052.16",$728.45,$282.84,"$12,225.21",$277.84,$83.56
6470211,2019,27,Clay,MEDICARE,4,65 - 74 years,F,21,I70,Atherosclerosis,0,150,244,"$33,935.51","$1,615.97",$138.49,"$30,675.77","$1,460.75",$115.41,"$3,259.74",$155.22,$0.00
6471267,2019,27,Clay,MEDICARE,4,65 - 74 years,M,17,R20,Disturbances of skin sensation,0,71,204,"$5,770.03",$339.41,$248.06,"$4,981.02",$293.00,$208.06,$789.01,$46.41,$36.84
6472875,2019,27,Clay,MEDICARE,5,75 years and older,M,55,R33,Retention of urine,0,565,621,"$51,540.25",$937.09,$280.42,"$42,235.84",$767.92,$225.32,"$9,304.41",$169.17,$56.82
6479979,2019,29,Clearwater,MEDICARE,4,65 - 74 years,M,37,R00,Abnormalities of heart beat,0,136,440,"$7,184.78",$194.18,$28.36,"$6,205.61",$167.71,$28.36,$979.17,$26.46,$1.69
6487707,2019,33,Cottonwood,COMMERCIAL,3,45 - 64 years,M,11,S33,Disloc & sprain of joints & ligaments of lumbar spin & pelv,0,40,132,"$1,187.41",$107.94,$50.10,$96.67,$8.78,$0.00,"$1,090.74",$99.15,$50.10
6492699,2019,33,Cottonwood,MEDICARE,4,65 - 74 years,M,11,I44,Atrioventricular and left bundle-branch block,0,69,132,"$23,889.72","$2,171.79",$16.86,"$21,816.43","$1,983.31",$13.48,"$2,073.29",$188.48,$3.38
6495723,2019,35,Crow Wing,COMMERCIAL,2,19 - 44 years,F,12,S61,"Open wound of wrist, hand and fingers",0,39,144,"$20,355.96","$1,696.33",$292.02,"$16,646.87","$1,387.23",$0.00,"$3,709.09",$309.09,$220.52
6497451,2019,35,Crow Wing,COMMERCIAL,3,45 - 64 years,M,50,I48,Atrial fibrillation and flutter,0,675,575,"$288,914.06","$5,778.28",$701.90,"$264,525.99","$5,290.51",$395.15,"$24,388.07",$487.76,$49.28
6500211,2019,35,Crow Wing,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,68,K59,Other functional intestinal disorders,0,220,776,"$14,934.33",$219.62,$177.91,"$14,934.33",$219.62,$177.91,$0.00,$0.00,$0.00
6501651,2019,35,Crow Wing,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,66,F34,Persistent mood [affective] disorders,0,803,750,"$76,063.50","$1,152.47",$594.63,"$75,948.30","$1,150.73",$594.63,$115.20,$1.74,$0.00
6503331,2019,35,Crow Wing,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,14,I11,Hypertensive heart disease,0,97,158,"$8,736.14",$624.01,$82.21,"$8,605.14",$614.65,$80.71,$131.00,$9.35,$0.00
6506475,2019,35,Crow Wing,MEDICARE,3,45 - 64 years,F,135,R07,Pain in throat and chest,0,"1,776","1,586","$145,982.48","$1,081.35",$334.19,"$107,907.13",$799.31,$262.03,"$38,075.35",$282.03,$94.20
6508251,2019,35,Crow Wing,MEDICARE,4,65 - 74 years,F,51,S99,Other and unspecified injuries of ankle and foot,0,143,610,"$7,692.33",$150.83,$35.68,"$6,355.43",$124.61,$32.27,"$1,336.90",$26.21,$3.45
6509451,2019,35,Crow Wing,MEDICARE,5,75 years and older,F,239,H26,Other cataract,0,538,"2,857","$66,094.07",$276.54,$128.64,"$54,535.42",$228.18,$126.04,"$11,558.65",$48.36,$25.00
6510579,2019,35,Crow Wing,MEDICARE,5,75 years and older,M,11,M12,Other and unspecified arthropathy,0,39,123,"$2,558.05",$232.55,$164.66,"$2,018.32",$183.48,$131.34,$539.73,$49.06,$44.61
6511875,2019,37,Dakota,COMMERCIAL,1,18 years and under,M,66,B09,Unsp viral infection with skin and mucous membrane lesions,0,76,751,"$11,794.02",$178.69,$166.07,"$7,370.58",$111.67,$125.96,"$4,423.44",$67.02,$30.00
6513411,2019,37,Dakota,COMMERCIAL,2,19 - 44 years,F,136,M76,"Enthesopathies, lower limb, excluding foot",0,640,"1,576","$81,187.73",$596.96,$304.98,"$62,508.13",$459.61,$220.76,"$18,679.60",$137.35,$50.00
6514539,2019,37,Dakota,COMMERCIAL,2,19 - 44 years,M,19,N23,Unspecified renal colic,0,107,227,"$22,354.54","$1,176.55",$945.72,"$13,612.18",$716.43,$513.00,"$8,742.36",$460.12,$150.00
6515499,2019,37,Dakota,COMMERCIAL,3,45 - 64 years,F,"1,041",L82,Seborrheic keratosis,0,"1,768","12,209","$262,484.05",$252.14,$194.32,"$158,929.35",$152.66,$115.00,"$103,554.70",$99.47,$35.00
6516459,2019,37,Dakota,COMMERCIAL,3,45 - 64 years,M,71,J22,Unspecified acute lower respiratory infection,0,96,825,"$16,219.94",$228.44,$236.85,"$9,750.35",$137.32,$165.08,"$6,469.59",$91.12,$35.00
6492711,2019,33,Cottonwood,MEDICARE,4,65 - 74 years,M,15,I70,Atherosclerosis,0,64,168,"$9,045.07",$603.00,$458.25,"$5,668.84",$377.92,$361.46,"$3,376.23",$225.08,$73.77
6495303,2019,35,Crow Wing,COMMERCIAL,2,19 - 44 years,F,14,H69,Other and unspecified disorders of Eustachian tube,0,16,162,"$1,814.73",$129.62,$138.31,$987.58,$70.54,$61.01,$827.15,$59.08,$32.50
6497487,2019,35,Crow Wing,COMMERCIAL,3,45 - 64 years,M,27,J20,Acute bronchitis,0,49,323,"$6,496.92",$240.62,$194.14,"$3,001.16",$111.15,$14.83,"$3,495.76",$129.47,$71.90
6500487,2019,35,Crow Wing,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,20,S30,"Superfic inj abdomen, low back, pelvis and external genitals",0,86,237,"$5,888.90",$294.44,$125.58,"$5,888.90",$294.44,$125.58,$0.00,$0.00,$0.00
6502095,2019,35,Crow Wing,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,13,S00,Superficial injury of head,0,36,137,"$3,355.54",$258.11,$228.58,"$3,280.54",$252.34,$161.41,$75.00,$5.76,$0.00
6503727,2019,35,Crow Wing,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,23,S69,"Other and unspecified injuries of wrist, hand and finger(s)",0,50,251,"$2,297.72",$99.90,$11.58,"$2,279.47",$99.10,$11.58,$18.25,$0.79,$0.00
6796192,2019,87,Mahnomen,MEDICARE,3,45 - 64 years,F,13,E11,Type 2 diabetes mellitus,0,124,153,"$7,611.83",$585.52,$414.03,"$6,128.80",$471.44,$341.28,"$1,483.03",$114.07,$91.79
6801688,2019,89,Marshall,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,36,M25,"Other joint disorder, not elsewhere classified",0,291,424,"$19,422.30",$539.50,$191.63,"$19,091.03",$530.30,$183.09,$331.27,$9.20,$0.00
6805312,2019,89,Marshall,MEDICARE,5,75 years and older,M,13,R29,Oth symptoms and signs involving the nervous and ms systems,0,46,146,"$7,218.45",$555.26,$339.98,"$6,297.23",$484.40,$302.83,$921.22,$70.86,$25.00
6809200,2019,91,Martin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,16,F84,Pervasive developmental disorders,0,"1,550",192,"$142,011.30","$8,875.70","$1,156.64","$141,928.10","$8,870.50","$1,156.64",$83.20,$5.20,$0.00
6812608,2019,91,Martin,MEDICARE,3,45 - 64 years,M,58,I10,Essential (primary) hypertension,0,281,687,"$13,490.88",$232.60,$130.91,"$9,752.87",$168.15,$92.60,"$3,738.01",$64.44,$44.03
6815440,2019,91,Martin,MEDICARE,5,75 years and older,M,28,N28,"Oth disorders of kidney and ureter, not elsewhere classified",0,143,330,"$10,638.01",$379.92,$178.73,"$8,483.03",$302.96,$142.70,"$2,154.98",$76.96,$36.03
6818392,2019,93,Meeker,COMMERCIAL,3,45 - 64 years,M,20,N40,Benign prostatic hyperplasia,0,67,232,"$30,002.30","$1,500.11",$234.93,"$26,846.92","$1,342.34",$20.65,"$3,155.38",$157.76,$104.86
6821320,2019,93,Meeker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,34,N39,Other disorders of urinary system,0,212,406,"$16,282.79",$478.90,$165.23,"$16,194.39",$476.30,$165.23,$88.40,$2.60,$0.00
6825112,2019,93,Meeker,MEDICARE,4,65 - 74 years,M,13,M50,Cervical disc disorders,0,50,156,"$12,988.03",$999.07,$152.39,"$10,238.78",$787.59,$142.39,"$2,749.25",$211.48,$14.91
